264107216578174976	27952164	neutral	Can it please be Wednesday and POTUS has been re elected. Then we can move this country #Forward!
264214318327947265	57722479	neutral	Jacksonville really sound like the move tomorrow
264134721938808832	628912797	neutral	Not Available
258349170107224065	832164745	negative	@JessieWagnon @tcswagg NOOOOOOOOO!!!!!! Maybe you can just look over it right before the test tomorrow and do that first
240753714661584896	329047546	neutral	#hcafc loan keeper Ben Amos named in the England under-21s side to face Azerbaijan next Thursday and Norway on Sept 10.
264180570806964224	151353772	neutral	Not Available
264123855306641409	129882484	positive	Not Available
264182339536564227	120627815	neutral	@SteveRattner @JoeNBC @morningmika My friends and I are betting Joe wets his pants when he sees the whopping Mittens will get Nov 6
242989716893478913	175060800	negative	@ahmedthalib waheed proposed mdp to join the  gov prior CoNI's verdict. 7 feb controversial power transfer refrained mdp joining the govt.
264113005078405120	19816683	neutral	Me and @hayleyrose booked in to see A Good Day To Die Hard on February 14 2013 (Valentine's day).
264208558336389121	112878558	positive	"@AmianaTyransky: Frankie: I think I'm gonna have a date with my bed tomorrow Me: same." That's my boy
246776355558129664	98698262	positive	Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace.  http://t.co/f0LKm17i
261557284549824512	903059828	positive	Not Available
257206947684704257	115215043	negative	Not Available
264145622649692161	88569500	neutral	Not Available
261540587801563136	35143403	negative	Axl Rose needs to just give up. Now. Not later, not soon, not tomorrow. NOW!
217087278584053760	598212216	positive	Not Available
264214825096314880	95521694	positive	Shout out to my boy @JshapMMA who fights tomorrow night on the Las Vegas #rfa card. He's put in the work so I don't need to wish him luck.
264010130000068608	336600632	positive	Not Available
243725520724967424	119035535	neutral	If you're on the Isle of Man next Thurs, I'll be talking about Safe House and signing books at Waterstones from 6.30pm. @WaterstonesIoM
259724822978904064	624790220	neutral	PBR &amp; @mokbpresents bring you Jim White at the @Do317 Lounge on October 23rd at 7 pm! http://t.co/7x8OfC56
263610234029879297	38781991	positive	Happy Halloween!! Starting this wicked Wednesday off listening to Pink Floyd and Leonard Cohen. Get to take my boys out tonight! Yay!!
262582875520643072	195836839	negative	I wonder what Cortese is thinking after watching that 1st half of total wank? As for Boruc you are a disgrace and a complete TWAT. #saintsfc
263820165685321729	449401860	negative	Not Available
263823143704068096	377806186	negative	Not Available
229228895621242880	116079056	neutral	July 28th National Milk Chocolate Day. You might say milk chocolate is the star of the chocolate (cont) http://t.co/GEBoG3Gl
261455260277678082	568399773	neutral	On Sunday November 4th Olympus experts will be on hand at the Currys store in Cambridge.  From 10:30am until... http://t.co/skD7NlOY
212393879876534274	175959942	positive	Happy Valentines Day &lt;3... only if you live in Brazil, otherwise its just another irritating Monday.
248975354910371840	29583575	negative	Not Available
264096361081884672	510441175	positive	@Real_Liam_Payne Saturday I buy my ticket for the #TMHTOUR in Belgium! I'm so happy!!!!
261430691764506624	274713038	positive	This goes way too fast :O Its been already a year that I saw Avril Lavigne in concert &lt;3 October 25 2011, one of the best day of my life :D
262327522950275074	366644863	neutral	Not Available
225011609762930689	597786794	positive	Not Available
263171128149815296	11096152	neutral	Harry Redknapp is set to hold talks over the Blackburn job on Tuesday as he prepares for a return to management (Mail)
264252471612932097	393771920	neutral	@SupremeJuice_ go to the bell game tomorrow I'll take you for. A littlle whippa
263732005886390272	14186089	positive	Not Available
263947715766005760	122432507	neutral	So many choices of gigs this saturday night. The IBB at the Rugby club (which one, there are two up Twmpath?) and... http://t.co/sGKzLaEh
248955920997023744	16741035	neutral	Not Available
261279987494166528	340742345	negative	"How many continents was The Challenge filmed on?" "21?" okay, what did you fail 2nd grade?
264145074210889728	440921948	positive	@TimOcchipinti Were going to be at Boys and Girls Club to clean tomorrow at 10am. They told us to bring boots and gloves. All are welcome.
263973153271865344	467855280	neutral	Last hectic day in office b4 3 weeks in ASIA. 1st to IFEAT in Singapore. Then Taiwan, HK, CHINA.Then 3 wks of jet lag!Gets to me every time!
263651843727585280	197837325	positive	David Letterman had an interesting show on Monday. He is located in New York City. Because of the hurricane he... http://t.co/Rt5ORbLK
264071379333287936	407070993	neutral	Anonymous asked: Just realized while watchin fri-end that the youtube account that uploaded the video is... http://t.co/ljUqkCaG
264039839274528769	29458389	positive	Not Available
263224202960699392	319702662	neutral	Not Available
261186156023144448	515983227	negative	I've been on TV a few times now. Still waiting for the call from ITV about Dancing On Ice though. Starting to think I may be TOO famous.
255746035350130689	567009037	neutral	Slap Shot: Nash, Back From Injury, Skates for Davos: Rick Nash of the New York Rangers returned to action in Switzerland on Tuesday.
264226554207428608	112925754	neutral	Not Available
262348241805402112	317963271	positive	Not Available
263504385475231744	146202708	positive	@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL
264041945029033987	40975097	negative	@jenscibs they canceled the Frankie date that was supposed to be tomorrow.  So now everyone is going to the rescheduled show in South Bend.
263014553376419841	191802096	neutral	I've got 2 tickets to see Leonard Cohen in Rosemont, IL on November 23 that I can't use. Anyone interested? Face value is about $300.
263966497729306626	24561564	neutral	Not Available
264040066186371073	489523276	positive	Not Available
167262194898182145	321930538	positive	WWE #raw should be interesting next week. The Road Dogg returned to WWE at the Royal Rumble and Shawn Michaels is going to be on Raw Monday
261556214624837632	367926720	neutral	Not Available
260127496475901954	572606577	negative	Not Available
263345345407373312	439559950	neutral	Not Available
254805712297943041	321128818	positive	"Kendrick Perkins led the league for the 4th year in a row in SPM (Scowls per minute)" literally laughed out loud
262484216678334464	222378487	neutral	My #MUFC XI for Super Sunday: De Gea, Rafa, Rio, Evans, Evra, Clevz, Nani, Young, Roo, Chicha, RVP. What about you?
264047678986518528	427501529	positive	Eli manning best 4th quarter QB in the game!
264200538864906240	234274491	neutral	I don't want a love like Jonny and June, I want a love like Blake and Miranda.
263813152771276801	19077044	negative	Not Available
261131735209758720	274764708	negative	Not sure what im going to be for halloween yet. Sun Shine is just too obvious, Larry Bird is the front runner as of right now.
255696814286729216	159068839	neutral	If Cundiff would've made the Field Goal Sunday, I could've been eatin' a free 6in sub at Subway for lunch!
263212085226385408	382033254	positive	Me personally don't see Grammy playing AFL again still 28 but i think he'll turn to something else now. Best of luck with what may be next.
264143133313495040	84660127	negative	I feel do bad.. My boo Asia bday event maybe cancelled for this Sunday!... I was soooo looking forward to it
256609527783358464	101616998	neutral	Dirty Jim had to close that one out. If not, he may have started hearing comparisons to Cundiff in this town.
264213155645890561	35667504	neutral	Not Available
263802238793822208	506427337	positive	Not Available
263622137858912257	137663720	neutral	I'm going to Bullet for My Valentine at O2 Academy Glasgow in Glasgow, United Kingdom - Mar 13 http://t.co/WRBbihnV
254268201641312256	559416098	neutral	It's Friday and the Soul Train is firmly parked in PRI for the Soul Show on the Radio, C'mon Perth get your requests in for the next hour :)
262052696159309825	709958120	neutral	Not Available
261566453730398208	278680615	neutral	Next Tuesday is D2's Chocolate Day! With Halloween right around the corner, this is sure to curb your candy craving: http://t.co/zfr3EylG
264110605730988032	114586489	positive	Not Available
264181656154435585	344213233	positive	Pretty good Thursday night with @juliecbirch! If only Rivers would stop sucking so bad! # @ Qualcomm Stadium http://t.co/opLRzq4a
259825309275283456	173908484	positive	"My Heart is Gold, my Twat is glass, c'mon baby can't ya see?" Yes..a glass twat..better known as a "womb with a view" ;D LOL!
264256081998516224	20747392	positive	I'm so good at gambling. I just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
259037171091132416	17114749	neutral	Who's on Google+? We want you to participate in a live Google+ Hangout with AnimalSense next Wed 10/24 at... http://t.co/6uI6vbeY
263987745465192448	379004709	negative	Not Available
259720938365542400	15825389	positive	Had a wonderful workshop on Thursday at SAG office with Carol Nadell of Selective Casting. She is such a... http://t.co/lMvxPhsh
264197142246223873	114526646	neutral	Not Available
263401784637272064	748026608	neutral	Not Available
260624498787762176	335630017	neutral	Charles Dickens may just have been me in another life. #thisisme http://t.co/Jb70qAyi
264175859634679810	896479644	positive	Going to Buffalo Wild Wings tomorrow with my life long friend Israel and my brother.. That's what I call a good night. #KnicksNation
264178691364495360	30348942	positive	7:15pm tomorrow night I have a date with Denzel! #Flight I can't wait!
251751315477258241	444713321	positive	Apple CEO apologizes for error-ridden new map app - Apple CEO Tim Cook apologized Friday for the company&amp;#039;s erro... http://t.co/BjbXiPIq
264045439119134721	51291182	positive	New Die Hard movie coming out Feb 14.. Looks like Bruce Willis is going to be my Valentines date:o)
263968608470843393	145415756	positive	I liked a @YouTube video http://t.co/HD89je4i Anonymous - Remember, Remember the 5th of November
261731552520724480	226681200	positive	Hello man in pointy, multicoloured, snake skin cowboy boots, a suit and Axl Rose's hair, you've made my Friday heart even happier.
264164039842742273	766415527	neutral	REAL America will stand up for itself on Tuesday and make it count. Mitt is ready to lead us out of our Jimmy Carter funk we're in
263459950930567169	37758687	neutral	@LanceFischel5 Dana asked when Chael started his job with FOX and Chael response was Oct 1st on FUEL TV
226499790366720000	256743609	neutral	Hmm, I think I am living the movie Ground Hog Day, Grandma Jan and Isaac are back again this weekend
260867954479083521	546244454	positive	Me; 'ill bring your birthday card in on Friday' Kane; 'aw really? It's the thought that counts I'd prefer a tv' Twat
262815040963493888	17697584	neutral	NFL News: New York Giants: Game-by-Game Predictions for the 2nd Half of the Season http://t.co/athFE77c #Football #NFL #NFCEast
264184542305345537	39872392	positive	Gotta go see Flight tomorrow Denzel is the greatest actor ever
258662254441009155	18751577	negative	@yvettenbrown Damn, I just got Cougar Town cupcakes and was going to bring them tomorrow to share. I *shouldn't* eat all 12 alone...
264251496638578688	207291041	neutral	Not Available
264113507941904385	856918428	neutral	Not Available
252136824963739648	285343906	neutral	Not Available
262905551233613824	141049123	neutral	##$$## Black Friday Deals Olympus OM-D E-M5 16MP Live MOS Interchangeable Lens Camera with 3.0-Inch Tilting OLED Tou... http://t.co/LJDqpdlX
263507092227383296	277852448	negative	Kobe in the 4th is like Eli Manning. #Beware
247160974354825217	33241473	positive	Not Available
263995720112160768	210045549	neutral	Not Available
263893912748425216	25003901	neutral	Also need to be at least accredated in ACT or REBT before the end of 4th yr.
263047642240659456	404242941	neutral	Not Available
259824135759360002	23725447	negative	Not Available
264165424617365504	17918823	neutral	Played Dishonored (360), Darksiders 2 (360) and Mass Effect 3 (360) in the last 24 hours. http://t.co/sJGYXZsG
250063565451579393	336182456	negative	Scariest man alive. Kendrick Perkins is close 2nd "@jemelehill Ray Lewis is probably the only human being ever not born with an indoor voice
264223108775424000	127791010	negative	Not Available
254355714397597697	14198175	positive	@popshifter @YouTube Just whip it baby, whip it all night (welcome to Soul Train fandom; may you never leave)
264200988636880896	366888586	neutral	Chargers may go 8-8 but that will make playoffs in AFC... NFC teams must win 10 games! Fact! @MikeHillESPN @mortreport @Edwerderespn @PTI
264082861076914176	212186578	neutral	Late Halloween party next saturday &amp; going as Thriller Michael Jackson, is it to controversial to hold a baby doll too?
262318028576931840	88301564	negative	Not Available
264249464389238784	248771260	positive	@No1LikeMe_NAC lol I'll be able to do it Saturday.. Or Friday night after the Greek show
263944920878944256	574228833	positive	Not Available
259010331379118081	151152680	positive	hahahaha spanish people and Nadal's box all smiling after the break in the 5th set HAHAHAHAHAHA #rewatchingAOfinal
262830233332375553	371334533	neutral	Not Available
260133688979898369	28208952	negative	Not Available
264034436419555328	487277064	positive	@rinithyme He'll be the Eli Manning of the NBA,they r both 2 of the best 4th quarter players in their sports #Closer #KillerInstinct #Splapa
263759101669023744	657323	neutral	Not Available
263432103436365825	434476354	positive	If the Steelers play as good as they did Sunday I say keep the Bee uniforms on all the way to the Superbowl #steelers
263194127913607168	861687991	neutral	Harry Redknapp is being heavily linked with the position as Blackburn manager today. However, QPR may have begun courting him already...
262701477989085184	491320634	negative	Not Available
262896420992991232	617180363	positive	Not Available
232867712064442368	43351694	positive	Procrastinating. I need to get ready for the 6th district Chicago Police Rally Against Violence. Chi-town cheer will be performing. King dr.
251703255044857856	88483087	negative	"Will you have lunch with me tomorrow night?"-random hoe that's hitting on Castle "NOOOOOOOOO"-Beckett
247347708900286465	71960817	positive	@nickjonas Happy 20TH Birthday Nick J! Hope it's one of the best! You've accomplished so much already... And so much more to come. LOVE YOU!
244634790576414720	354242541	positive	Not Available
259528581938544640	230863863	negative	Work almost over with then these negros won't see my face till Monday night!
262268094586703872	31475321	positive	I'll be doing the Senior Bowl fun run with my niece next Saturday
262052118314237952	79601816	neutral	Monta Ellis / Ellis had just two points on 1-of-11 shooting on Friday against http://t.co/sGCw3dOK #nba
255983114126520320	251827150	neutral	If any Baltimore team mascots come up missing 1st person of interest should be Billy Cundiff! Or the Redskins mascot is taken blame him!
263477931916021760	290944156	neutral	Not Available
263402254655164416	454155239	neutral	NO YOUTH tomorrow. Come to Fall Festival. Also, this Sunday High School will attend main service with the adults for Super Sunday!
264094708320595968	275088542	positive	I hope I can get a ticket to the #1D concert in Belgium!!!You can't order them till Saturday!Pfff...:s
263119155060932608	759126517	neutral	Not Available
262585396666458113	414465617	neutral	Not Available
264180809886478336	292839266	negative	3rd and goal at the 1 and Rivers throws a int. terrible pass by Rivers . Bad decisions cost u games. Geez half time Sd 10-3
241095680922353664	91965564	positive	Egypt's Morsi gets red carpet welcome in Iran: TEHRAN, Aug 29: Egypt's Mohamed Morsi is in Iran for the first visit... http://t.co/LG2oLqrs
262110858660941824	598554482	neutral	I need a shower and to start getting ready but I'm just sat in bed blogging and watching Celebrity Juice
263513642866200576	313819063	positive	Not Available
264032758681178112	35182772	negative	Not Available
263615010402627584	447445258	negative	@staceyx8x lmao, from a garage in Boro. My mate went in for drink on Sunday night but they wouldn't serve him because it was too late, so
249906355815714818	38519489	positive	Ground hog day is such a good film, Sunday is for food and films #sunday
263807158368477185	37302488	positive	If Seattle and Portland were knit together and covered by the California sun, you'd have San Fran. Kinda love it.
262352609665482752	25345724	neutral	Estou ouvindo Brown Eyes Live @ Friday Show with Jonathan Ross - Lady Gaga http://t.co/Qw1nmduy via @lastfm
263995474636312576	523445120	negative	Not Available
255514090754146305	27146510	neutral	@fueltv @danaehite what about Holland?! 'Countdown to UFC 153: Silva vs. Bonnar' debuts Tuesday on FUEL TV http://t.co/tt9h3Pz4
263164621064650752	526856921	negative	Hmmm... it occurs to me that I haven't received a residual check in nearly a year now. I think I should email SAG tomorrow.
264117031207571456	210721816	neutral	Not Available
256157333053390848	216839031	negative	Not Available
263202753055182848	29262313	positive	Not Available
261270806305312768	634861083	neutral	#.:Aubig Black Leather Camera Case Bag Pouch Case with Strap for Olympus OM-D OMD EM5 E-M5 Cyber Monday Deals http://t.co/1UmT7aPM
261452323686072322	476857926	negative	@RaggyRach next Wednesday going to the Disney one. No chance Avril will go to the universal night #wimp
261536737497583616	62984265	neutral	Man, I am going to change my vote based on Axl Rose's opinion said no one ever.  Politico: C'MON MAN http://t.co/dlL3JJUO
264083715590848512	539099021	negative	Not Available
262981157849821184	811805167	neutral	Not Available
264207505335394305	18751073	positive	@AllieJayHey I hope all your loved ones back in Maryland are okay! I didn't see you, Wednesday. :)
263916267776389120	428514641	positive	Not Available
212482020260052992	265238549	positive	Not Available
264191178113708034	221056106	neutral	@ImmortalTech Dublin this Saturday... Gotta get on the Guinness!!
259484418043953152	339989532	positive	Lady boner from Channing Tatum in the Vow right now and the fact that I get McDonald's breakfast tomorrow with @megnoel5250 #winning
260593223708323841	34163754	negative	Not Available
257055717360553984	134157989	neutral	on Thursday, as Britney Spears, Jennifer Hudson, Halle Berry and others paid tribute to the singer at the Nokia Theatre in Los Angeles.
251910520242843649	177271043	neutral	#EndOfWatch with @KJC_4 ,Six Flags in the am,Then UFC on Fuel TV,Waffle House late at night w/ Z, Church&amp;Ultimate on Sunday, #HeckYeah
264180595557539841	115766642	negative	@justinbieber is gonna be in Louisville, Kentucky tomorrow &amp; I can't go to the show. I guess I'll just sit and listen to his music &amp; pretend
234318200240754688	71817244	neutral	Not Available
259298904879816704	302874102	positive	Not Available
263938554051305472	630234972	neutral	Michael Jackson Bad 25 will air November 22 on ABC. Make sure you watch it! :) http://t.co/5NNp9b8Q
260207838461296640	574911622	positive	@Bryn2renner forget about Dook now we own that series anyways!  let's "Beat State" this saturday as we continue on to a succesful season.
262879848740057088	284993124	neutral	FIFA is weird sometimes: You may remember the FIFA 12 video where Andy Carroll starting trying to hump Iker Casi... http://t.co/lUER7uCj
249903873509191680	318958263	negative	Not Available
222232881177698306	390605759	positive	Not Available
263396759462608899	285685267	positive	Not Available
264223454641913856	814319108	positive	Long drive too Kentucky tomorrow hopefully gonna get the big buck we caught on cam, at least we got @ChaseRiceMusic playing in the Chevy! &lt;3
264078591355138048	51123012	positive	Looking forward to seeing the Illegal Eagles at Dorking tomorrow night with Lin &amp; Amigo. Best Eagles tribute band around. #illegaleagles
212634444958404608	81697128	positive	Not Available
264074031135875073	275776970	neutral	Anonymous asked: Would we have a chance at seeing you for topless Tuesday? http://t.co/UK8xRlos
263889136757379072	19921353	positive	Pakistan approves liberalised visa accord with India - Islamabad, Nov 1 (IANS) Pakistan has approved a liberalised v... http://t.co/EdcJEZaO
256411078899159040	241049629	negative	Fabio Capello (Russia's head-coach) wishes Cristiano's injury was more serious. (Russia will play against Portugal tomorrow in the WCQ)
264034176049741824	20868413	neutral	Hey Nevada tweeps remember TOMORROW is the last day for EARLY VOTING!  Ready, Set &amp; Vote! #JustDoIt!
264123783458197504	21210899	neutral	Not Available
244531843028901888	533185090	neutral	Observers from UN, EU, CW, send to CoNi , according to this observers what the Maldivian have seen live and on TVs on 7 feb are day dream,
262061470446133248	374229815	negative	Not Available
246721885671391232	191099192	neutral	Not Available
260510516986904576	26349233	positive	Going to the GRAMMYS First entertainment law breakfast here in NYC tomorrow! I'm so excited. One step closer...
263877612898775040	20701758	positive	Not Available
264225872226181120	140610932	neutral	Amazon has opened an online store for Black Friday 22 days before the shopping event is scheduled to take place. http://t.co/3E1XyRnx
264184818630262784	47460879	neutral	I may have done a dumb thing, but it's out there now. My new, long term goal: The Challenge  http://t.co/VcxvMcOy
262149399956844545	21955271	negative	I think I may be the only person around not excited that Beyonce is the half time performer for the Superbowl.
259499296523689984	51063172	neutral	Chicago: Go see @TiffanyJ_Curtis:  #lovesgotaholdonme #Sat October 27th 7p at the #HaroldWashingonCulCntr 47th &amp; King Dr.
264029478580260864	315555817	positive	@Strombo Happy Thursday! Enjoyed the show so much last night watched 4x. #Thankyoutimeshifting!! Have a great day my Greek!
263261807177789440	529435028	neutral	A three-month-old boy was found abandoned at a platform of the Chhatrapati Shivaji Terminus (CST) on Saturday night. http://t.co/qffIfZNN
263698581440040960	19987409	neutral	Not Available
264227710480564224	164134582	negative	The fact that I have no plans tomorrow night &amp; it's my last night in FL for a min &lt;&lt;&lt;&lt;&lt;&lt;
257596251149832192	24382733	positive	Not Available
262607686540095488	20092607	neutral	Boogie song of the day...Oh Ricky Martin: Que Mas Da Happy Sunday 2 everyone recovering from Halloween party hangovers https://t.co/JenBt7uJ
245558175561048064	580264175	positive	Loved the hair style from Friday's Jason Wu #NYFW show? We're giving you the step-by-step to recreate the look http://t.co/ToqV0jJC
259586844138815489	99966995	neutral	Sad to say #knutsfordlitfest nearly at an end. Fantastic event last night with Michael Portillo. Last event tomorrow with Charles Dickens.
263330648817803266	34725927	positive	@NoHeroesHere Glad you do. I think he may even be the next Spurs player to leave for a really big club. Before Bale possibly.
264241159486976000	521025993	neutral	@clownpeople Yeah your game against The Ravens was a Thursday night game. Im sure you will pull for The Giants these next 2 games
264203349757394945	141832160	positive	Just landed in Las Vegas!!! So excited to start canvassing for Obama tomorrow with @schuy_g and @Kimbemo! :) #GetOutTheVote
256919257500246016	280563307	neutral	Not Available
263238987597107201	98050374	neutral	@echelleprakash 1st its like Imma play Headlock, and then Safe and Sound, and now you gonna play All Star. hmmmm
262306611278786561	707226763	positive	Not Available
260104370232889345	36375662	neutral	#Redskins defenders Stephen Bowen, Barry Cofield and Rob Jackson swarm Manning on 1st down! Cofield and Jackson credited with SACK! #HTTR
262975765036011520	10959452	neutral	@cabri @johnytyh Close early on Thanksgiving Eve. Decorate like the Dickens. Thanksgiving Day OFF! Boom. Store all Christmas for Friday.
264206000930816000	385766013	positive	Dad: what are you going to do in Athens tomorrow? Me: Nothing. Dad: Oh. Ok. Have fun.  I like my Father.
